node_id,lat,lon,addr:housenumber,addr:postcode,addr:street,building,building:levels,denomination,historic,landuse,leisure,tourism,sport,area
159924139,36.1700486,-115.1893824,,,,,,,,,,,,8.66E-08
159924140,36.171261,-115.1897963,,,,,,,,,,museum,,3.93E-07
159924141,36.1694832,-115.1897222,,,,,,,,,,,,5.39E-08
159924142,36.1700433,-115.1901201,,,,,,,,,,,,8.60E-08
160585309,36.1442392,-115.1576829,,,,retail,1,,,,,,,3.33E-07
172793939,61.2724864,73.4280912,,,,cafe,1,,,,,,,
177034539,40.0215429,-3.6378895,,,,,,,,,,,,1.30E-08
177034540,40.0235996,-3.6314585,,,,,,,,,,,,1.46E-08
177034541,40.0214553,-3.6378315,,,,,,,,,,,,6.93E-09
178745609,36.17662,-115.1551271,,,,,,,,,,,,1.50E-07
180250456,36.1641037,-115.1568074,,,,,,,,,,,,3.45E-07
180250457,36.1647246,-115.1588841,,,,,,,,,,,,3.73E-07
180250459,36.1645254,-115.1579954,,,,,,,,,,,,3.96E-07
180250461,36.1623726,-115.1587373,,,,,,,,,,,,5.24E-07
180250471,36.1652659,-115.1574418,,,,,1,,,,,,,1.21E-07
180250473,36.16341,-115.1588113,,,,,,,,,,,,3.35E-07
180250477,36.1703735,-115.142529,,,,,,,,,,,,8.83E-08
180250481,36.1700677,-115.1418292,,,,,,,,,,,,6.79E-08
180250483,36.1702008,-115.1421304,,,,,,,,,,,,6.09E-08
180250485,36.1701368,-115.1419825,,,,,,,,,,,,5.96E-08
180250489,36.1702696,-115.1422897,,,,,,,,,,,,6.86E-08
180250491,36.170554,-115.1419722,,,,,,,,,,,,2.77E-07
180250497,36.1708491,-115.1417763,,,,parking,,,,,,,,4.02E-07
180250499,36.1638696,-115.1589934,,,,,,,,,,,,1.28E-07
180250501,36.164648,-115.1584398,,,,,,,,,,,,3.69E-07
180250503,36.1630912,-115.1582291,,,,,,,,,,,,9.17E-07
180250504,36.1653764,-115.1580237,,,,,,,,,,,,1.41E-07
180482467,36.1686388,-115.1435474,302,89101,East Carson Avenue,office,,,,,,,,2.04E-07
180483042,36.1683327,-115.1431119,,,,parking,,,,,,,,2.77E-07
180483375,36.1671992,-115.1438848,300,89101,S 4th Street,office,,,,,,,,1.74E-07
