0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
@type,@id,@lat,@lon,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,building,building:levels,buliding:use,denomination,historic,landuse,leisure,tourism,amenity,sport,area
way,44426726,39.5034902,-0.4293459,,,,,,yes,,,,,,,,,,1.6394035693423348e-06
way,44426728,39.5039511,-0.4281795,,,,,,yes,,,,,,,,,,1.6274664247362125e-06
way,44426729,39.5054233,-0.4291622,,,,,,yes,,,,,,,,,,1.6456831239963776e-06
way,44426732,39.5017394,-0.4283794,,,,,,yes,,,,,,,,,,1.6032194771753439e-06
way,44426733,39.5049623,-0.4303284,,,,,,yes,,,,,,,,,,1.657842943814103e-06
way,44426734,39.5048889,-0.4272240,,,,,,yes,,,,,,,,,,2.6638304362336385e-06
way,44426735,39.5063930,-0.4264431,,,,,,yes,,,,,,,,,,8.764600991639782e-07
way,51996457,39.4857658,-0.3987834,,,,,,yes,,,,,,,,,,1.3210826654841412e-07
way,51996492,39.4859103,-0.4000891,,,,,,yes,,,,,,,,,,6.941965491336077e-08
way,51996493,39.4854940,-0.3997341,,,,,,yes,,,,,,,,,,
way,70659296,39.4778211,-0.3667132,,,,,,yes,,,,,,,,,,
way,77805476,39.4820283,-0.3631749,,,,,,public,1,,,,,,,,,
way,91862683,39.4581821,-0.3808318,,,,,,roof,,,,,,,,,,5.282827419961222e-07
way,96947179,39.4402351,-0.3664209,,,,,,yes,,,,,,,,,,1.3548422543863126e-06
way,96947182,39.4390774,-0.3651449,,,,,,yes,,,,,,,,,,3.288475394214174e-07
way,96947187,39.4397699,-0.3666420,,,,,,yes,,,,,,,,,,1.6088836574112975e-07
way,103189312,39.4780221,-0.3654857,,,,,,apartments,12,,,,,,,,,
way,103189313,39.4783800,-0.3663366,,,,,,yes,,,,,,,,,,
way,103189315,39.4786760,-0.3663644,,,,,,yes,,,,,,,,university,,
way,103189316,39.4784794,-0.3652548,,,,,,yes,,,,,,,,,,
way,103442498,39.4779075,-0.3664825,,,,,,yes,,,,,,,,,,
way,103442505,39.4786348,-0.3660497,,,,,,yes,,,,,,,,university,,
way,103442508,39.4777563,-0.3668624,,,,,,yes,,,,,,,,university,,
way,103496743,39.4772777,-0.3662996,,,,,,yes,,,,,,,,,,
way,118251587,39.4998592,-0.4042746,,,,,,yes,,,,,,,,,,
way,118251991,39.4809127,-0.3890614,,,,,,office,,,,,,,,,,
way,118397987,39.4694778,-0.3721788,,,27,,Calle de Colón,yes,,,,,,,,,,
way,118397988,39.4708399,-0.3712718,València,,26,46002,Carrer del Pintor Sorolla,yes,,,,,,,,,,
way,119438699,39.4566663,-0.3600822,,,,,,hospital,7,,,,,,,clinic,,
